title,category,gpt_4o_prediction,claude_3.5_sonnet_prediction,gpt_4o_mini_prediction,claude_3.5_haiku_prediction
atxmatxitx casegaming computer case chassisopen air case frame graphics card mining machine casdiy motherboard rack mine rackgood heat dissipation effect,computer components,computer components,computer components,computer components,computer components
sharkoon msz1000 white microatx pc case,computer external components,computer components,computer components,computer components,computer components
vertiv avocent 26pin to displayport 4cable bundle 6 cbl01724,computer external components,computer networking,computer networking,computer networking,computer components
aten 2port usbc gen 2 sharing switch with power passthrough usb 31 gen 2 type c external 4 usb ports mac pc,computer external components,computer external components,computer external components,computer external components,computer external components
fockety motherboard acrylic frame acrylic overlock computer case fashion for diy,computer external components,computer components,computer components,computer components,computer components
external dvd drive portable usb30 cd rom drive 5 gbps laptop optical drive enclosure supports window2k xp 2003 vista 7 linux 10 os x for 127 mm95 mm sata dvd rw drive,computer external components,computer external components,computer external components,computer external components,computer external components
desktop power button desktop computer power switch external pc on off power button dual usb ports power audio ports powersupply button switch cable 1555ft,computer external components,computer external components,computer external components,computer external components,computer components
transcend 8tb storejet cloud 210n personal storage ts8tsjc210n,computer external components,data storage,data storage,data storage,data storage
fosa external dvd drive laptop computer optical drive enclosures type a type c usb30 usb20 5gbps laptop optical drive enclosure for 127mm 95mm dvd rw drive,computer external components,computer external components,computer external components,computer external components,computer external components
desktop computer case motherboard power supply reset hdd button switch suitable for pc diy length 16m 525ft,computer external components,computer components,computer components,computer components,computer components
external cd dvd drive usbc superdrive portabl cddvd rom optical drive player reader writer burner for mac macbook pro air imac windows 10 laptop desktop silver,computer external components,computer external components,computer external components,computer external components,computer external components
rackchoice 5u rackmount server chassis support liquid cooling compatibility up to 360mm radiator,computer external components,computer servers,computer servers,computer servers,computer servers
1 to 1 ssd hdd sata ide duplicator standalone and hard disk drive sanitizer burner cloner,computer external components,computer external components,data storage,data storage,data storage
raritan warcce15122 raritan paragon matrix 32port kvm switch warcce15122,computer external components,computer networking,computer networking,computer networking,computer networking
bill teds excellent adventure telephone for 11inch macbook air,computer external components,computers tablets,computers tablets,cell phones accessories,cell phones accessories
akasa turing ac pro for intel nuc 1312 pro arena canyonwall street canyon aluminium fanless nuc case with thermal kit supports up to 40w tdp vertical or horizontal placement anuc95m1b,computer external components,computer components,computer components,computer components,computer components
external cd drive cyd usb 30 ultra slim external dvd cd drive cd dvd rwdvd cd rom drivewriterrewriterusb cd burner for high speed data transfer for laptop desktop and notebook,computer external components,computer external components,computer external components,computer external components,computer external components
hilitand external sound card usb audio adapter stereo sound preamplifier audio mixer recorder 24 bit support computer and equipment recording live,computer external components,computer external components,computer external components,computer external components,computer external components
spartan cfmicrodrive flash memory 23 target duplicator f23ssp,computer external components,data storage,data storage,data storage,data storage
evga white trim kit for evga 20series ftw3 cards,computer external components,computer components,computer components,computer components,computer components
usb sharing switch fosa sharing switch selector 24 port usb 20 manual sharing switch switcher box switcher adapter hub for pc printer scanner mouse keyboard 4 port,computer external components,computer networking,computer external components,computer networking,computer networking
up aqua co2 indicator,computer monitors,cat supplies,dog supplies,dog supplies,craft supplies materials
lg 27gn880b 27 inch ultragear gaming monitor qhd 2560 x 1440 nano ips 169 display with ergo stand 3side virtually borderless design hdr10 144hz refresh rate and amd freesync black,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
duex lite mobile pixels 2023 version 125 portable monitor fhd 1080p laptop screen extender hdmi laptop monitor usb c plug and playwindowsmaclinuxswitchandroid compatible set sail blue,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
viewsonic vx1755 17 inch 1080p portable ips gaming monitor with 144hz amd freesync premium 2 way powered 60w usb c mini hdmi and builtin stand with smart coverblack,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
alienware m15 r7 gaming laptop 156 inch qhd 240hz 2ms display amd ryzen r7 6800h geforce rtx 3070ti 32gb ddr5 ram 1tb nvme ssd usbc wifi 6 rgb led lighting windows 11 black,computer monitors,computers,computers,computers,computers
sansui monitor 22 inch 1080p fhd 75hz computer monitor with hdmi vga ultraslim bezel ergonomic tilt eye care led display for home office es22f1 hdmi cable included,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
fullcom new 156 inch screen compatible with innolux n156bgaea2 fit nt156whmn32 nt156whmn42nt156whmn12 replacement screens,computer monitors,computer external components,computer monitors,computer components,computer components
dell ultrasharp u2723qe 27 4k uhd wled lcd monitor 169 black silver,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
hamtysan portable monitor 156 fhd 1080p portable laptop monitor usb c hdmi second external monitor for laptop desktop tablet phones ps45 xbox switch dual speaker with protective case,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
vx4sn novastar allinone controller condition used like new,computer monitors,computer networking,computer components,computer components,computer components
sougan 35 inch ips usb mini screen aida64 pc cpu ram data monitor computer temp monitor cpu gpu ram temperature network speed date time volume weather forecast pc sensor panel display,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
industrial grade sim7600gh 4g dtu usb uartrs232rs485 multi interfaces communication lte global band support xygstudy,computer monitors,computer networking,computer networking,computer networking,computer networking
vsdisplay 14 4k ips 3840x1100 hdr lcd touch screen with mini hdmi typec lcd driver board vsrt2795t4kv5fit for gaming cabinetsecond display panel for pccomputermonitor,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
banana cat vneck tshirt,computer monitors,boys clothing,cat supplies,boys clothing,boys clothing
new 156 inch screen compatible with au optronics b156xtn070 b156xtn070 hw0a hw1a hd 1366x768 wxga slim laptop led lcd replacement screenpanel,computer monitors,computer components,computer monitors,computer components,computer components
acer predator x25 bmiiprzx 245 fhd 1920 x 1080 dual drive ips gaming monitor nvidia gsync up to 360hz up to 03ms 99 srgb 400nit displayhdr 400 display port 14 2 x hdmi 20,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
lenovo thinkvision t27p30 27 4k uhd lcd monitor 169 black 27 class inplane switching ips technology 3840 x 2160107 billion colors 350 nit 4 ms 60 hz refresh rate,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
wownova 5 computer temp monitor dynamic theme supported pc temperature display pc sensor panel for pc argb computer case ips typec usb mini secondary screen pc cpu ram hdd data monitor black,computer monitors,computer external components,computer external components,computer external components,computer external components
viewsonic omni vx3218pcmhd 32 inch curved 1080p 1ms 165hz gaming monitor with adaptive sync eye care hdmi and display port black,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
acogedor 103inch e ink monitor 15hz hdmi 1872x1404p eyes care e paper display 50mm vesa mountable for windows ios linux android systems103inch,computer monitors,computer monitors,computer monitors,computer monitors,computer monitors
ac dc adapter power for linksys ea8300 maxstreamac2200 mumimo gigabit router 5 feet with led indicator,computer networking,computer networking,computer networking,computer networking,computer networking
cisco spa501g 8line ip phone with 2port switch poe and paper label renewed,computer networking,computer networking,computer networking,computer networking,computer networking
holicfun wall mount for starlink mesh router v2,computer networking,computer networking,computer networking,computer networking,computer networking
startechcom dell emc dacsfp10g1m compatible 1m 10g sfp to sfp direct attach cable twinax 10gbe sfp copper dac 10 gbps low power passive mini gbictransceiver module dac dacsfp10g1m,computer networking,computer networking,computer networking,computer networking,computer networking
waterproof 8dbi long range cellular ultra distance lora gateway antenna omnidirectional glass fiber lorawan 915mhz antenna with 5m164ft cable for helium rak hotspot hnt finestra miner mining,computer networking,computer networking,computer networking,computer networking,computer networking
trendnet 52port gigabit web smart poe switch with 10g sfp ports tpe3524sf 48 x gigabit poe ports 4 x 10g sfp ports 740w poe power budget lifetime protection black,computer networking,computer networking,computer networking,computer networking,computer networking
usb hub 30 splitter rshtech aluminum usb port expander ultra slim 4 port usb 30 data hub for laptop and pc black rsh336b,computer networking,computer external components,computer external components,computer external components,computer external components
tripp lite qsfp to qsfp 40gb passive dac copper infiniband cable 3m 10ft n28203mbk,computer networking,computer networking,computer networking,computer networking,computer networking
superbat wifi antenna extension cable 2pack rpsma male to rpsma female bulkhead mount rg8x cable 3ft for wifi router security camera wireless pcie network card adapter not for tv,computer networking,computer networking,computer networking,computer networking,computer networking
wifi extender internet extender with ethernet port ap mode dual band 24g and 5g cover up to 12880 sqft 105 devices 1200mbps wallthrough strong wifi booster 4 antennas 360 full coverage,computer networking,computer networking,computer networking,computer networking,computer networking
6 ports usb hub 30 usb ca hub with 3 usba 30 2 usbc 30 and 1 usbc power delivery port usb hub for laptop pc usb hub with multi usb port usb c hub multiport adapter for printer flash drive,computer networking,computer external components,computer external components,computer external components,computer external components
ciscolinksys wpc54g wirelessg notebook adapter,computer networking,computer networking,computer networking,computer networking,computer networking
arris surfboard ac1750 docsis 30 cable modem router sbg6782 certified with comcast xfinity time warner cable charter cox cablevision and more retail packaging white,computer networking,computer networking,computer networking,computer networking,computer networking
4g lte industrial m2ngff to usb30 adapter wnano sim card slot work with 4g lte module like quectel em05 em06 etc applicable for m2m iot applications like raspberry pi industrial router,computer networking,computer networking,computer networking,computer external components,computer components
gugxiom nab hub adapters polished aluminum alloy universal loading device 10 inch opener for studer revox for akai blue,computer networking,camera photo,computer components,computer external components,computer components
startechcom cisco glclhsmd compatible sfp module 1000baselxlh 1gbe single mode fiber optic transceiver 1gbe sfp lc 10km 1310nm ddm cisco firepower asr920 ie2000 glclhsmdst,computer networking,computer networking,computer networking,computer networking,computer networking
10port gigabit poe network switch featuring 8 poe ports 2 enhanced uplink ports 8023afat compliant plug play with shielded ports traffic optimization and silent fanless design,computer networking,computer networking,computer networking,computer networking,computer networking
tplink av2000 mbps powerline ethernet adapter gigabit port ethernet over power plugplay power saving mumimo noise filteringtlpa9020p kit renewed,computer networking,computer networking,computer networking,computer networking,computer networking
usrobotics usrobotic v92 pci software faxmodem usr5670,computer networking,computer networking,computer components,computer external components,computer components
computer network adapters mini wireless receiver usb wifi adapter for desktop 2000,computer networking,computer networking,computer networking,computer networking,computer networking
dell poweredge r630 server 2x e52640v3 260ghz 16core 64gb h330 renewed,computer servers,computer servers,computer servers,computer servers,computer servers
cisco systems 1port fddi multimode port adapter,computer servers,computer networking,computer networking,computer networking,computer networking
panduit s8222wu,computer servers,computer networking,computer networking,computer networking,computer networking
panduit s7222wf,computer servers,computer networking,computer networking,computer networking,computer networking
panduit s6229bf,computer servers,computer networking,computer networking,computer networking,computer networking
panduit s6512b9,computer servers,building supplies,computer networking,computer networking,computer networking
cisco systems catalyst 5000 family supervisor iii with enhanced nffc ii,computer servers,computer networking,computer networking,computer networking,computer networking
vessel assembly,computer servers,building supplies,building supplies,building supplies,building supplies
dba 91142011s t3 tslot police pursuit series rotor,computer servers,car care,car care,car care,car care
new front bezel faceplate compatible with dell emc poweredge r320 r420 r430 r630 server with key 18cfm,computer servers,computer servers,computer servers,computer servers,computer servers
supermicro superworkstation 5039ai barebone system midtower intel c422 chipset socket r4 lga20661 x processor support black,computer servers,computer servers,computer servers,computers,computer components
panduit s6219bf,computer servers,computer networking,computer networking,computer networking,computer networking
panduit s7822bf,computer servers,computer networking,computer networking,computer networking,computer networking
cisco systems as5300 quad e1pri card balancedunbalanced spare,computer servers,computer networking,computer networking,computer networking,computer networking
dell t7810 chia farming workstationserver 2x intel xeon e52690 v4 up to 35ghz 28 cores 56 threads total 128gb ddr4 quadro k620 2gb graphics card no hdd no operating system renewed,computer servers,computer servers,computer servers,computer servers,computer servers
panduit s7522bv,computer servers,computer networking,computer networking,computer networking,computer networking
panduit s7229b,computer servers,computer networking,computer networking,computer networking,computer networking
intel sr1625ur passive configuration,computer servers,computer servers,computer servers,computer servers,computer servers
jessinie 3pcs single bond button bistable switch module 225v 05ua continuous load 2a low power micro one key switch yr1006,computer servers,computer components,computer components,building supplies,computer components
cisco systems 5port enet 10bfl port adapter,computer servers,computer networking,computer networking,computer networking,computer networking
plantronics plnhw520 encorepro hw520 headset,computers,cell phones accessories,cell phones accessories,cell phones accessories,cell phones accessories
apple mfi certified lightning to hdmi digital av adapter1080p video audio sync screen converter av adapter with charging port for iphone hdmi converter to hd tvprojectormonitor support all ios,computers,cell phones accessories,cell phones accessories,cell phones accessories,cell phones accessories
mosiso compatible with macbook pro 13 inch case 2023 2022 2021 20202016 m2 m1 a2338 a2251 a2289 a2159 a1989 a1708 a1706 withwithout touch bar plastic hard shell case cover matte black,computers,computer external components,computers tablets,cell phones accessories,computer external components
late 2020 apple macbook pro with apple m1 chip 13 inch 8gb ram 512gb ssd storage space gray renewed,computers,computers,computers,computers tablets,computers
65w 45w ul listed laptop charger for dellinspiron 3511 7506 3593 ha65ns500 3501 153000 155000 157000 series 3583 7573 la65ns201 00285k 14ft extra long ac adapter power supply cord,computers,cell phones accessories,computer external components,computer external components,computer external components
logitech brio webcam 90 fps usb type a,computers,camera photo,computer external components,camera photo,computer external components
shrradoo extra large 50l travel laptop backpack with usb charging port college backpack airline approved business work bag fits 17 inch computer for men women,computers,computers,computer external components,computers tablets,computer external components
macally multi device backlit mac bluetooth keyboard great for saving space rechargeable small wireless keyboard for macbook proair imac mac promini 78 key compact keyboard white leds,computers,computer external components,computer external components,computer external components,computer external components
dell optiplex 9020 small form factor desktop with intel core i74770 upto 39ghz hd graphics 4600 4k support 32gb ram 1tb ssd displayport hdmi wifi bluetooth windows 10 pro renewed,computers,computers,computers,computers,computers
noctua nfa8 pwm premium quiet fan 4pin 80mm brown,computers,computer components,computer components,computer components,computer components
usb small fan desk fans with cvt variable speeds strong cooling airflow quiet portable desktop mini personal fan for room homeoffice bedroomusb powered,computers,computer external components,computer external components,computer external components,computer external components
electronics accessories organizer pouch bag travel universal organizer for cable charger phone sd card business travel gadget bag,computers,car electronics accessories,cell phones accessories,cell phones accessories,cell phones accessories
premiertek outdoor 1000 cat6 23awg cmx cca 550mhz shield ftp 4pairs premium network lan cable black fodcat61kft,computers,computer networking,computer networking,computer networking,computer networking
lenovo 2023 newest 156 laptop ideapad 1 20gb memory 1tb ssd storage amd dualcore processor 156 hd antiglare display hdmi sd card reader windows 11 home includes 1 year microsoft 365,computers,computers,computers,computers,computers
dell wd19 180w docking station 130w power delivery usbc hdmi dual displayport black,computers,computer external components,computer external components,computer external components,computer external components
single monitor desk mount fully adjustable monitor arm for 1332 inch screen 100x100 vesa monitor stand,computers,computer monitors,computer monitors,computer external components,computer external components
logitech wireless mouse m185 swift grey,computers,computer external components,computer external components,computer external components,computer external components
manhattan wired computer keyboard basic black keyboard with 45ft usba cable 104keys foldable stands compatible for windows pc laptop 3 yr mfg warranty 179324,computers,computer external components,computer external components,computer external components,computer external components
lemorele usb c hub multiport adapter 10in1 usb c dongle for macbook pro air gigabit ethernet with 4k hdmi 100w pd usb 30 5gbps port sdtf card reader adapter compatible for windowsmacipad,computers,computer external components,computer external components,computer external components,computer external components
original handheld ink cartridge handheld printer ink cartridge white durable 42ml quickdrying ink cartridge replacement handheld inkjet ink cartridge for js12h1 handheld inkjet printer,computers,computer external components,computer external components,craft supplies materials,computer components
10 inch android tablet with keyboard 2 in 1 tablet pc 4gb ram64gb rom512gb expandable tablet computer quadcore cpu hd screen 24g5g wifi long battery life tablets with case mouse stylus,computers tablets,computers tablets,computers tablets,computers tablets,computers tablets
hp t540 thin clientamd ryzen r1305g dualcore 2 core 150 ghz taa compliant 4 gb ram ddr4 sdram 64 gb flash amd radeon vega 3 graphics gigabit ethernet windows 10 iot ieee 80211ax d,computers tablets,computers,computers,computers,computers
dell latitude 3340 133 notebook full hd 1920 x 1080 intel core i3 13th gen i31315u hexacore 6 core 8 gb total ram 8 gb onboard memory 256 gb ssd titan gray,computers tablets,computers,computers,computers,computers
hp pavilion 173inch ips fhd laptop intel core i51135g7 beats i71065g7 intel iris xe graphics backlit keyboard long battery life wifi 5 windows 11 16gb ram 1tb pcie ssd renewed,computers tablets,computers,computers,computers,computers
gigabyte u4 ud 140 thin bezel fhd ipslevel i51155g7 intel iris xe graphics 512 gb pcie ssd win 11 home laptop u4 ud50us823so,computers tablets,computers,computers,computers,computers
dell latitude 7400 laptop 14 intel core i5 8th gen i58265u quad core 39ghz 512gb ssd 16gb ram 1366x768 hd windows 10 pro renewed,computers tablets,computers,computers,computers,computers
dell inspiron laptop 156 fhd touchscreen intel core i51135g7up to 42 ghz 4core processor intel uhd graphics 16gb ram 1tb ssd windows 11 wifi black,computers tablets,computers,computers,computers,computers
tablet 101 inch android 12 1920x1200 ips tablets pc displaynew 2023 version 4gb ram64gb rom128gb expandablewifigpsbluetooth5000mah batterydual camera,computers tablets,computers tablets,computers tablets,computers tablets,computers tablets
hp zbook 15 g6 156 business laptop with fhd 1920x1080 core i79850h 26ghz 32gb ram 512gb ssd nvidia quadro t2000 gddr5 4gb fingerprint backlit windows 10 pro 64bit cam renewed,computers tablets,computers,computers,computers,computers
b15 windows 10 laptop 156 inches full hd 19201080 ips 100 srgb display intel j4125 quadcore 12gb lpddr4 256gb ssd expandable 1tb 4k wifi bt40 silver,computers tablets,computers,computers,computers,computers
dell xps 134 fhd i71250u 16gb ram 512gb ssd laptop win 11 home,computers tablets,computers,computers,computers,computers
lenovo thinkcentre m80q 11dn008xus desktop computer intel core i5 10th gen i510500t hexacore 6 core 230 ghz 8 gb ram ddr4 sdram 256 gb m2 pci express nvme x4 ssd tiny black,computers tablets,computers,computers,computers,computers
mini pc amd ryzen 5 5600h 42ghz 32gb ram 1tb ssd windows 11 4k60hz 3 screen simultaneous output suitable for homeofficegame mini pc r5 5600h 32gb1tb,computers tablets,computers,computers,computers,computers
hp 2022 newest 156 hd laptop intel core i51135g7 up to 42 ghzbest i71060g7 16gb ram 512gb ssd intel iris xe graphics numeric keypad ethernet wifi bluetooth hdmi usbac webcamwin11,computers tablets,computers,computers,computers,computers
lenovo 2022 newest ideapad 3 laptop 156 hd antiglare touchscreen intel core i31115g4 processor intel uhd graphics 20gb ddr4 ram 1tb pcie ssd webcam hdmi bluetooth 50 windows 10,computers tablets,computers,computers,computers,computers
asus 2022 vivobook 15 156 fhd laptop intel core i51240p 16gb ram 512gb pcie ssd intel iris xe graphics backlit keyboard fingerprint reader wifi 6 win 11 blue 32gb snowbell usb card,computers tablets,computers,computers,computers,computers
hp 2021 newest 156 ips fhd display laptop amd ryzen 7 4700u processori710710u numeric keypad webcam 16gb ddr4 ram 512gb pcie ssd bundle with woov accessories windows 10 home silver,computers tablets,computers,computers,computers,computers
hp elitebook 840 g1 14 inch business laptop computer intel dual core i7 21ghz processor 8gb ram 240gb ssd usb 30 vga wifi rj45 windows 10 professional renewed,computers tablets,computers,computers,computers,computers
toughbook panasonic cf20 101 multi touch digitizer 1920 x 1200 m56y5711ghz 8gb 256gb ssd wifi dual pass webcam rear camera emissive backlit keyboard win 10 pro 4g lte renewed,computers tablets,computers tablets,computers tablets,computers tablets,computers
kids tablet10inch tablet for kidswifi tablets android 12 toddler with dual camera 2mp8mp3gb64gb1280x800 hd ips touch screenpreinstalled parental control kidproof case purple,computers tablets,computers tablets,computers tablets,computers tablets,computers tablets
new creations fabric foam inc 5354 wide gator fake leather upholstery 3d crocodile skin texture faux leather pvc vinyl fabric royal blue 1 yard,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
10 batik fat quarters 100 cotton fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
fat quarters fabric bundles 14pcs 1969x1969inches50x50cm cotton fabric quilting squares lot precut patchwork quarter sheets for sewing patterns bundle black brown floral,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
cottonvill 20count cotton solid quilting fabric 25inch strip 02black,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
anminy vinyl faux leather fabric cotton back for hand crafts diy tooling sewing hobby workshop crafting wallet making square 07mm thick 54 wide by the yard dark blue,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft supplies materials
jinr holographic purple blue iridescence jelly transparent leather vinyl sheets waterproof faux leather fabric sheets 1 roll 12 x 53 30cm x 135cm perfect for making bows earrings handbags,craft hobby fabric,craft hobby fabric,craft supplies materials,craft hobby fabric,craft supplies materials
geometric circle fabric by the yard for sofa abstract floral plant sewing fabrics for kids room decor watercolor modern urban drawing pattern printed fabric for decoration fashion diy gifts1 yard,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
crafters square decorative glow in the dark mesh tulle orange purple black 3 rollsassorted,craft hobby fabric,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
3 pieces glitter acrylic sheets for laser cutting colored plastic panel sheet square lucite acrylic sheets for diy projects logo decorations art crafts 63 x 114 inch gold silver rose gold,craft hobby fabric,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
harry potter fabric kawaii characters stacked in multi premium quality fabric by the yard,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
wildlife refuge 24 panel black fabric by the yard,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
moda basic grey decorum goodness quilt fabric style 3068114 composed,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
dritz 599 cheesecloth food grade 10 36inch x 3yards,craft hobby fabric,craft hobby fabric,craft supplies materials,craft hobby fabric,craft supplies materials
ultrasuede st soft 6 piece variety pack assorted 3x 5 precuts greens green teal u00803,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
16 colors 8x12 inches warm color series glitter faux lather sheets for leather bows earring jewelry making sewing shoe making and craft making,craft hobby fabric,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
tim holtz advantus mummy cloth ideao 6yds multi,craft hobby fabric,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
42pcs felt fabric sheets 12 x 12 inches assorted colored diy craft felt felt squares fabric sheets for kids suitable for patchwork sewing school projects,craft hobby fabric,craft supplies materials,craft supplies materials,craft hobby fabric,craft supplies materials
solid plain velboa faux fur short pile fabric fuchsia 60 w sold bty faux fur,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
faux fur closeout per yard animal faux fur yardage fake fur craft fur cosplay costume fur wolf coyote grizzly bear rug throw blanket material fabric unlined limited quantity,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
whaline 12pcs patriotic cotton fabric bundles 18 x 22 inch star firework fat quarters 4th of july quilting patchwork squares independence day sewing fabrics for diy handmade crafting home party decor,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric,craft hobby fabric
folding scissors 2 pcs secure portable keychain travel scissors stainless steel retractable knife secure portable travel travel scissors for home office fishing,craft supplies materials,cutting tools,cutting tools,cutting tools,cutting tools
2000 pieces pom poms 1 cm assorted pompoms and crafts fuzzy balls for diy arts and craft making decorations orange series,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
cricut kraftboard sampler 12x12 30 12 x 12,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
recollections essentials 12 inch x 12 inch 100 sheets of cardstock paper,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
50 pack square self adhesive cork board backings for diy crafts projects customizable cork tiles cork squares for coasters decor 15 mm thick 37 in length,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
iridescent orange fine glitter 1 pound 16 oz glitter for resin crafts tumblers slime makeup nail halloween festival decor,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
10 colors sheets 10 x 8 beeswax candle making kit made in ukraine european quality handmade pure 100 colored beeswax honeycomb 7 feet cotton wick create your own unique beeswax candles,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
beesworks 6 1oz yellow beeswax bars package of 6 1oz bars 6oz cosmetic grade,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
100pcs pressed dried flowers for resin molds natural dried flower herbs kit for scrapbooking supplies card making supplies resin jewelry making soap and candle makingblue purple red,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
zonon 3 rolls tape self adhesive metalized polyester film tape washi tape for christmas detailing accent walls graphic arts for cars and boats trim 3 sizes multi size gold,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
939dii 2in1 wood burning kit 86in1 with 51 solid points and 20 wire nibs wood burner with 2 letter number stencils 2 unfinished wood 1 pen holder burning tool,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
natural long peacock feathers 4045 feathers for hats real peacock feathers bulk for decor and crafts tall peacock feathers for vase 10 pack,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
doublesided tape for crafts 8 rolls double side adhesive tape for arts card making scrapbooking diy and paper backing width 8 mm10 mm12mm15mm,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
500 pieces candle wick stickers wax stickers candle wick glue heatproof glue adhere steady in hot wax doublesided stickers for candle making,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
rose stripper thorn remover rose cleaner tool used to remove leafs thorns used by professional florist gardening to get a clean stem while protecting your hands great for making floral arrangements,craft supplies materials,craft supplies materials,cutting tools,craft supplies materials,craft supplies materials
surebonder dt50 all temperature 50 glue sticks 4inch,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
rainbow duofinish kraft paper roll 40 lb 48 inches x 200 feet sky blue,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
10 lb petrobond casting sand ultrafine 140 mesh delft clay alternaitve molding clay for die casting replicating pouring highly detailed gold silver copper pewter brass aluminum brass bronze jewelry,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
80 grams twotone chandelle boas 2 yards yelloworange,craft supplies materials,craft supplies materials,craft supplies materials,craft hobby fabric,craft supplies materials
elmers extra strength glue sticks washable 8 grams 4 count,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
uxcell reduced shank drill bit 205mm high speed steel hss 4241 with 12 inch straight shank,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
upcut spiral flush trim router bit 14 inch shank solid carbide flush trim router bits spiral with nano coated by eanosic 14 shank upcut,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
amana tool 48055d high performance solid carbide fiberglass composite cutting 38 d,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
auger drill bit 3pcsauger drill bit for planting35 x 12 inch 2 x 177 inch 16 x 87 inchgarden auger drill bitearth auger drill bitdrill auger for 38 hex drive drill,cutting tools,cutting tools,cutting tools,building supplies,cutting tools
starrett 99188050412intenss prodie bimetal band saw blade 05 ft 0412 in 12 x 025 x 1418p,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
flexible drill bit 12indiax36inl,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
spetool 10pcs square carbide inserts replacement cutter for surfacing router bit 10mmx10mm 22mm thick 30 degree cutting angle,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
trim cutting grinding fluids ms690xt1 microsol 690xt low foam premium semisynthetic microemulsion coolant high lubricity 1 gal jug,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
solid carbide dovetail milling cutter 2mm20mm 456075 end mill uncoated for aluminumcopper 2mm 45 l50mm,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
npt thread forming taps 5 pieces 18 14 38 12 34 pipe taps set with storage box drill bits for cleaning or rethread damaged or jam pipe threads highspeed steel material,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
reduced shank drill bit 13mm cutting edge 12 shank nitride coated high speed steel 6542 twist drill bits applications for stainless steel metal wood,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
